416783067	2.793176e-07	3.000000e-01	
4080189872	2.793176e-07	3.000000e-01	
2023909660	2.793176e-07	3.000000e-01	
281589673	2.793176e-07	3.000000e-01	
3160176677	2.793176e-07	3.000000e-01	
1268960050	2.793176e-07	3.000000e-01	
2798701042	2.793176e-07	3.000000e-01	
1023377729	2.793176e-07	3.000000e-01	
3680235706	2.793176e-07	3.000000e-01	
2598678774	2.793176e-07	3.000000e-01	
2265530791	2.793176e-07	3.000000e-01	
1119993136	2.793176e-07	3.000000e-01	
3266729976	2.793176e-07	3.000000e-01	
3005854249	2.793176e-07	3.000000e-01	
2759854154	2.793176e-07	3.000000e-01	
1909946179	2.793176e-07	3.000000e-01	
276262414	2.793176e-07	3.000000e-01	
3471981902	2.793176e-07	3.000000e-01	
3865200818	2.793176e-07	3.000000e-01	
1876278061	2.793176e-07	3.000000e-01	
455065046	2.793176e-07	3.000000e-01	
858471941	2.793176e-07	3.000000e-01	
4143790437	2.793176e-07	3.000000e-01	
3823986536	2.793176e-07	3.000000e-01	
870896792	2.793176e-07	3.000000e-01	
4126262021	2.793176e-07	3.000000e-01	
3020817656	2.793176e-08	3.000000e-01	
3704423751	2.793176e-08	3.000000e-01	
1206764858	2.793176e-08	3.000000e-01	
4252347608	2.793176e-08	3.000000e-01	
862710978	2.793176e-08	3.000000e-01	
2406269022	2.793176e-08	3.000000e-01	
3747246174	2.793176e-08	3.000000e-01	
3424908067	2.793176e-08	3.000000e-01	
2528553283	2.793176e-08	3.000000e-01	
3749853089	2.793176e-08	3.000000e-01	
2349140130	2.793176e-08	3.000000e-01	
2393342300	2.793176e-08	3.000000e-01	
2038493855	2.793176e-08	3.000000e-01	
3889879026	2.793176e-08	3.000000e-01	
925199572	2.793176e-08	3.000000e-01	
582973675	2.793176e-08	3.000000e-01	
1731090175	2.793176e-08	3.000000e-01	
780264402	2.793176e-08	3.000000e-01	
1661091397	2.793176e-08	3.000000e-01	
3938221642	2.793176e-08	3.000000e-01	
3126241903	2.793176e-08	3.000000e-01	
1735432893	2.793176e-08	3.000000e-01	
2455496064	2.793176e-08	3.000000e-01	
3800234335	2.793176e-08	3.000000e-01	
632754209	2.793176e-08	3.000000e-01	
3841896594	2.793176e-08	3.000000e-01	
3919821980	2.793176e-08	3.000000e-01	
1134175585	2.793176e-08	3.000000e-01	
1631081845	2.793176e-08	3.000000e-01	
486050091	2.793176e-08	3.000000e-01	
1738899943	2.793176e-08	3.000000e-01	
331336395	2.793176e-08	3.000000e-01	
387772665	2.793176e-08	3.000000e-01	
858320168	2.793176e-08	3.000000e-01	
3061883439	2.793176e-08	3.000000e-01	
1584276479	2.793176e-08	3.000000e-01	
3908154577	2.793176e-08	3.000000e-01	
3421887303	2.793176e-08	3.000000e-01	
3257166052	2.793176e-08	3.000000e-01	
1494141940	2.793176e-08	3.000000e-01	
778035964	2.793176e-08	3.000000e-01	
3621383820	2.793176e-08	3.000000e-01	
2178051842	2.793176e-08	3.000000e-01	
3116505811	2.793176e-08	3.000000e-01	
1379399837	2.793176e-08	3.000000e-01	
870323177	2.793176e-08	3.000000e-01	
4231632140	2.793176e-08	3.000000e-01	
2125112500	2.793176e-08	3.000000e-01	
3084497907	2.793176e-08	3.000000e-01	
2859795595	2.793176e-08	3.000000e-01	
4263717482	2.793176e-08	3.000000e-01	
3150420704	2.793176e-08	3.000000e-01	
3616865126	2.793176e-08	3.000000e-01	
287801793	2.793176e-08	3.000000e-01	
3326748277	2.793176e-08	3.000000e-01	
2779686750	2.793176e-08	3.000000e-01	
725558489	2.793176e-08	3.000000e-01	
3232700421	2.793176e-08	3.000000e-01	
2835620284	2.793176e-08	3.000000e-01	
1425083048	2.793176e-08	3.000000e-01	
1493201942	2.793176e-08	3.000000e-01	
257754683	2.793176e-08	3.000000e-01	
2737363250	2.793176e-08	3.000000e-01	
3707189490	2.793176e-08	3.000000e-01	
245436729	2.793176e-08	3.000000e-01	
636961411	2.793176e-08	3.000000e-01	
1123501568	2.793176e-08	3.000000e-01	
2308721517	2.793176e-08	3.000000e-01	
3121047530	2.793176e-08	3.000000e-01	
3114612365	2.793176e-08	3.000000e-01	
1516068388	2.793176e-08	3.000000e-01	
905418128	2.793176e-08	3.000000e-01	
40245973	2.793176e-08	3.000000e-01	
2409063466	2.793176e-08	3.000000e-01	
2932274237	2.793176e-08	3.000000e-01	
1321648343	2.793176e-08	3.000000e-01	
314650893	2.793176e-08	3.000000e-01	
941534069	2.793176e-08	3.000000e-01	
482917538	2.793176e-08	3.000000e-01	
3071234124	2.793176e-08	3.000000e-01	
3732071459	2.793176e-08	3.000000e-01	
6723929		2.793176e-08	3.000000e-01	
3498415124	2.793176e-08	3.000000e-01	
561528368	2.793176e-08	3.000000e-01	
953296898	2.793176e-08	3.000000e-01	
688805295	2.793176e-08	3.000000e-01	
2718413753	2.793176e-08	3.000000e-01	
211811971	2.793176e-08	3.000000e-01	
717226258	2.793176e-08	3.000000e-01	
384163328	2.793176e-08	3.000000e-01	
1481166135	2.793176e-08	3.000000e-01	
2937387076	2.793176e-08	3.000000e-01	
770580294	2.793176e-08	3.000000e-01	
1444500749	2.793176e-08	3.000000e-01	
1502094437	2.793176e-08	3.000000e-01	
2693713428	2.793176e-08	3.000000e-01	
242414939	2.793176e-08	3.000000e-01	
197654791	2.793176e-08	3.000000e-01	
3241671100	2.793176e-08	3.000000e-01	
2480932170	2.793176e-08	3.000000e-01	
343742982	2.793176e-08	3.000000e-01	
2451350669	2.793176e-08	3.000000e-01	
259930472	2.793176e-08	3.000000e-01	
1790255658	2.793176e-08	3.000000e-01	
949068759	2.793176e-08	3.000000e-01	
2542835646	2.793176e-08	3.000000e-01	
2870037616	2.793176e-08	3.000000e-01	
3555679070	2.793176e-08	3.000000e-01	
1593891639	2.793176e-08	3.000000e-01	
2408568032	2.793176e-08	3.000000e-01	
405521437	2.793176e-08	3.000000e-01	
1037584679	2.793176e-08	3.000000e-01	
3357643131	2.793176e-08	3.000000e-01	
3775452048	2.793176e-08	3.000000e-01	
4122240121	2.793176e-08	3.000000e-01	
873214132	2.793176e-08	3.000000e-01	
2487301543	2.793176e-08	3.000000e-01	
2205180068	2.793176e-08	3.000000e-01	
1434498202	2.793176e-08	3.000000e-01	
3774459889	2.793176e-08	3.000000e-01	
3497999925	2.793176e-08	3.000000e-01	
869234806	2.793176e-08	3.000000e-01	
1541946641	2.793176e-08	3.000000e-01	
2263814062	2.793176e-08	3.000000e-01	
3933289935	2.793176e-08	3.000000e-01	
511603307	2.793176e-08	3.000000e-01	
102901530	2.793176e-08	3.000000e-01	
1986278615	2.793176e-08	3.000000e-01	
810769555	2.793176e-08	3.000000e-01	
790319072	2.793176e-08	3.000000e-01	
741863299	2.793176e-08	3.000000e-01	
3129006749	2.793176e-08	3.000000e-01	
2919643181	2.793176e-08	3.000000e-01	
1458665800	2.793176e-08	3.000000e-01	
1593850299	2.793176e-08	3.000000e-01	
3953846011	2.793176e-08	3.000000e-01	
1156624510	2.793176e-08	3.000000e-01	
1227575429	2.793176e-08	3.000000e-01	
598947138	2.793176e-08	3.000000e-01	
1458432161	2.793176e-08	3.000000e-01	
2046083849	2.793176e-08	3.000000e-01	
1327969783	2.793176e-08	3.000000e-01	
2870158420	2.793176e-08	3.000000e-01	
1019134040	2.793176e-08	3.000000e-01	
659524895	2.793176e-08	3.000000e-01	
4046076794	2.793176e-08	3.000000e-01	
2466232951	2.793176e-08	3.000000e-01	
333964007	2.793176e-08	3.000000e-01	
2074240873	2.793176e-08	3.000000e-01	
2250879299	2.793176e-08	3.000000e-01	
1503861029	2.793176e-08	3.000000e-01	
3197676583	2.793176e-08	3.000000e-01	
4061687915	2.793176e-08	3.000000e-01	
3891448235	2.793176e-08	3.000000e-01	
2440120768	2.793176e-08	3.000000e-01	
732124878	2.793176e-08	3.000000e-01	
3988949870	2.793176e-08	3.000000e-01	
3823443426	2.793176e-08	3.000000e-01	
2906924538	2.793176e-08	3.000000e-01	
3428193420	2.793176e-08	3.000000e-01	
1651612823	2.793176e-08	3.000000e-01	
1035492323	2.793176e-08	3.000000e-01	
3382444416	2.793176e-08	3.000000e-01	
1878784256	2.793176e-08	3.000000e-01	
290926289	2.793176e-08	3.000000e-01	
1963165541	2.793176e-08	3.000000e-01	
838860310	2.793176e-08	3.000000e-01	
164438789	2.793176e-08	3.000000e-01	
3736601249	2.793176e-08	3.000000e-01	
739080713	2.793176e-08	3.000000e-01	
2620740164	2.793176e-08	3.000000e-01	
315200650	2.793176e-08	3.000000e-01	
2911053862	2.793176e-08	3.000000e-01	
3279231079	2.793176e-08	3.000000e-01	
129185354	2.793176e-08	3.000000e-01	
1347872676	2.793176e-08	3.000000e-01	
3736894086	2.793176e-08	3.000000e-01	
811613008	2.793176e-08	3.000000e-01	
326805806	2.793176e-08	3.000000e-01	
2298477853	2.793176e-08	3.000000e-01	
3490627259	2.793176e-08	3.000000e-01	
443746396	2.793176e-08	3.000000e-01	
2504591099	2.793176e-08	3.000000e-01	
